date,title,source
Oct-17-18,Origin Announces Strategic Cooperation Agreement with Longhan Investment Management in Integrated Saline-Alkaline Land Reclamation Technology,PR Newswire
Oct-19-18,Origin to Host a Conference Call to Discuss its Integrated Agricultural and Rural Strategy,PR Newswire
Oct-22-18,Origin Agritech Announces a New Strategic Investor,PR Newswire
Nov-15-18,"Report: Exploring Fundamental Drivers Behind Affimed N.V, Sensus Healthcare, Lifetime Brands, SigmaTron International, Salem Media Group, and Origin Agritech  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Nov-19-18,Origin Agritech and Enze Entered Strategic Agreement to Reclaim and Cultivate 1 million mu of Saline-Alkaline Land,PR Newswire
Dec-03-18,Origin Agritech Announces Key Management Changes,PR Newswire
Dec-19-18,Origin Agritech Announces Two More New Joint Ventures for Origin e-Commune Network,PR Newswire
Jan-22-19,Tiger Fund to Join Longhan to Invest in Origin Agritech,PR Newswire
Jan-24-19,Do Directors Own Origin Agritech Limited (NASDAQ:SEED) Shares?,Simply Wall St.
Feb-25-19,Origin Agritech to File Form 20-F As Soon As Possible,PR Newswire
Feb-26-19,Origin Agritech Appoints New Director,PR Newswire
