date,action,name,rate,target
Dec-17-18,Upgrade,JP Morgan,Underweight to Neutral,
Jan-15-19,Upgrade,Morgan Stanley,Underweight to Overweight,
Feb-06-19,Upgrade,BofA/Merrill,Underperform to Buy,$36
Mar-08-19,Upgrade,Wells Fargo,Market Perform to Outperform,
Jun-14-19,Initiated,Needham,Buy,$44
