date,action,name,rate,target
Dec-26-18,Upgrade,Standpoint Research,Hold to Buy,
Jan-02-19,Reiterated,Barclays,Overweight,$93 to $82
Jan-07-19,Upgrade,Macquarie,Neutral to Outperform,
Feb-22-19,Upgrade,Jefferies,Hold to Buy,$64 to $73
May-30-19,Upgrade,Goldman,Neutral to Buy,
