date,action,name,rate,target
Oct-30-18,Downgrade,BofA/Merrill,Buy to Neutral,
Nov-01-18,Upgrade,JP Morgan,Neutral to Overweight,
Dec-11-18,Upgrade,Citigroup,Sell to Neutral,
Dec-12-18,Upgrade,BofA/Merrill,Neutral to Buy,
Jan-07-19,Upgrade,UBS,Sell to Neutral,
Jan-10-19,Upgrade,HSBC Securities,Reduce to Hold,
Mar-01-19,Downgrade,Citigroup,Neutral to Sell,
Mar-06-19,Downgrade,Goldman,Neutral to Sell,
