date,title,source
Oct-30-18,"Federal Street Acquisition Corp. Adjourns Special Meeting of Stockholders until November 14, 2018",Business Wire
Nov-09-18,"Federal Street Acquisition Corp. to Adjourn Special Meeting of Stockholders until December 17, 2018",Business Wire
Dec-17-18,"Federal Street Acquisition Corp. to Adjourn Special Meeting of Stockholders until January 3, 2019",Business Wire
