date,action,name,rate,target
Dec-06-18,Initiated,Stephens,Equal-Weight,$25
Dec-06-18,Initiated,MKM Partners,Neutral,$20
Dec-13-18,Downgrade,Raymond James,Strong Buy to Mkt Perform,
