date,action,name,rate,target
Oct-22-18,Downgrade,Longbow,Buy to Neutral,
Dec-13-18,Upgrade,BofA/Merrill,Underperform to Neutral,
Jan-09-19,Initiated,Cowen,Outperform,$80
Feb-26-19,Reiterated,Cowen,Outperform,$80 to $95
Apr-18-19,Downgrade,Longbow,Neutral to Underperform,$76
Apr-26-19,Downgrade,Jefferies,Buy to Hold,$105 to $100
