date,action,name,rate,target
Oct-25-18,Initiated,Jefferies,Buy,$28
Dec-07-18,Reiterated,B. Riley FBR,Buy,$32 to $28
Mar-11-19,Downgrade,Pivotal Research Group,Buy to Hold,$28 to $26
May-09-19,Downgrade,Wedbush ,Neutral to Underperform,$23 to $22
