date,action,name,rate,target
Nov-05-18,Downgrade,Piper Jaffray,Overweight to Neutral,
Nov-29-18,Initiated,Susquehanna,Neutral,$20
Jan-24-19,Initiated,Compass Point,Neutral,$16.50
