date,action,name,rate,target
Dec-04-18,Initiated,Maxim Group,Hold,
Feb-22-19,Upgrade,Raymond James,Mkt Perform to Outperform,$67
Feb-22-19,Upgrade,Maxim Group,Hold to Buy,$73
