date,action,name,rate,target
Nov-08-18,Reiterated,Maxim Group,Buy,$40 to $36
Feb-08-19,Reiterated,Maxim Group,Buy,$36 to $25
Feb-28-19,Upgrade,JP Morgan,Neutral to Overweight,$15 to $20
Mar-01-19,Downgrade,Bernstein,Outperform to Mkt Perform,
