date,action,name,rate,target
Dec-12-18,Downgrade,Macquarie,Outperform to Neutral,
Jan-28-19,Downgrade,BofA/Merrill,Neutral to Underperform,
May-30-19,Downgrade,Scotia Howard Weil,Sector Outperform to Sector Perform,
