date,action,name,rate,target
Nov-02-18,Downgrade,Citigroup,Neutral to Sell,
Nov-02-18,Downgrade,BofA/Merrill,Buy to Neutral,
Nov-07-18,Upgrade,Goldman,Neutral to Buy,
Nov-19-18,Downgrade,Barclays,Overweight to Equal Weight,$19 to $12
