date,action,name,rate,target
Oct-24-18,Upgrade,JP Morgan,Neutral to Overweight,
Dec-04-18,Upgrade,KeyBanc Capital Mkts,Sector Weight to Overweight,
Mar-15-19,Downgrade,JP Morgan,Overweight to Neutral,$105
Mar-20-19,Downgrade,Loop Capital,Buy to Hold,
Apr-08-19,Downgrade,KeyBanc Capital Markets,Overweight to Sector Weight,
Apr-18-19,Downgrade,JP Morgan,Neutral to Underweight,$105
