date,action,name,rate,target
Dec-20-18,Upgrade,Jefferies,Hold to Buy,
Mar-22-19,Downgrade,JP Morgan,Overweight to Neutral,$21 to $22
Mar-27-19,Downgrade,Citigroup,Buy to Neutral,$20
