date,action,name,rate,target
Nov-07-18,Downgrade,UBS,Neutral to Sell,
Jan-08-19,Downgrade,Wells Fargo,Market Perform to Underperform,
Feb-19-19,Downgrade,Raymond James,Outperform to Mkt Perform,
