date,title,source
Oct-18-18,Hospitality Properties Trust Announces Quarterly Dividend on Common Shares,Business Wire
Oct-25-18,Hospitality Properties Trust Appoints Brian Donley as Chief Financial Officer and Treasurer Following Mark Kleifgess Retirement,Business Wire
Oct-26-18,"Investor Expectations to Drive Momentum within The RMR Group, Cohen & Steers, SailPoint Technologies, Lindsay, Hospitality Properties Trust, and Sunoco LP  Discovering Underlying Factors of Influence",GlobeNewswire
Nov-06-18,Hospitality Properites: 3Q Earnings Snapshot,Associated Press
Nov-06-18,Hospitality Properties Trust Announces Third Quarter 2018 Results,Business Wire
Nov-07-18,Scottsdale hotel rebranded after it sells for $36 million,American City Business Journals
Nov-14-18,Edited Transcript of HPT earnings conference call or presentation 6-Nov-18 6:00pm GMT,Thomson Reuters StreetEvents
Nov-15-18,Edited Transcript of HPT earnings conference call or presentation 6-Nov-18 6:00pm GMT,Thomson Reuters StreetEvents
Nov-21-18,Can We See Significant Institutional Ownership On The Hospitality Properties Trust (NASDAQ:HPT) Share Register?,Simply Wall St.
Dec-24-18,HPT or VTR: Which Is the Better Value Stock Right Now?,Zacks
Jan-15-19,Hospitality Properties Trust Announces 2018 Dividend Allocation,Business Wire
Jan-16-19,"Hospitality Properties Trust Agrees to Sell 20 Travel Centers for $308.2 Million, Amends Lease Agreements with TA",Business Wire
Jan-16-19,Should Value Investors Buy Hospitality Properites (HPT) Stock?,Zacks
Jan-18-19,2 Stocks to Buy With Dividends Yielding More Than 5%,Motley Fool
Jan-18-19,Hospitality Properties Trust Announces Quarterly Dividend on Common Shares,Business Wire
Jan-28-19,"Analysis: Positioning to Benefit within Rollins, Hospitality Properties Trust, Exact Sciences, Tenet Healthcare, Entergy, and Calithera Biosciences  Research Highlights Growth, Revenue, and Consolidated Results",GlobeNewswire
Jan-30-19,"Hospitality Properties Trust Fourth Quarter 2018 Conference Call Scheduled for Wednesday, February 27th",Business Wire
Feb-05-19,3 Hotel Stocks That Allow Investors to Rest Comfortably,InvestorPlace
Feb-13-19,Should You Be Impressed By Hospitality Properties Trusts (NASDAQ:HPT) ROE?,Simply Wall St.
Feb-27-19,Hospitality Properties Trust Announces Fourth Quarter and Year End 2018 Results,Business Wire
Feb-28-19,Edited Transcript of HPT earnings conference call or presentation 27-Feb-19 3:00pm GMT,Thomson Reuters StreetEvents
Mar-01-19,Edited Transcript of HPT earnings conference call or presentation 27-Feb-19 3:00pm GMT,Thomson Reuters StreetEvents
