date,action,name,rate,target
Oct-18-18,Downgrade,Stephens,Overweight to Equal-Weight,
Jan-15-19,Downgrade,SunTrust,Buy to Hold,
Mar-07-19,Upgrade,Macquarie,Neutral to Outperform,
May-16-19,Downgrade,Nomura,Buy to Neutral,$90 to $85
