date,title,source
Oct-18-18,A Resurgent Nike Is Good for Foot Locker. Until It Isnt,Barrons.com
Oct-19-18,"Foot Locker, Inc. To Report Third Quarter Financial Results On Tuesday, November 20, 2018",PR Newswire
Oct-19-18,"Foot Locker & Nike Celebrate The Return Of Basketball With Two Elevated Experiences, Kicking Off In L.A.",PR Newswire
Oct-19-18,Why Foot Locker (FL) Could Beat Earnings Estimates Again,Zacks
Oct-24-18,"Factors of Influence in 2018, Key Indicators and Opportunity within YRC Worldwide, NRG Energy, TESARO, The Trade Desk, Foot Locker, and Hertz Global  New Research Emphasizes Economic Growth",GlobeNewswire
Oct-25-18,Three Retailers  and 9 Other Stocks  That Could Be Set to Rise,Barrons.com
Oct-30-18,Taubman Centers Inc (TCO) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-31-18,Is Foot Locker (FL) a Great Value Stock Right Now?,Zacks
Oct-31-18,12 Bargain Stocks That Are Ready to Rise,Investopedia
Nov-06-18,What Is James Harden's Net Worth?,TheStreet.com
Nov-06-18,Foot Locker Inc (NYSE:FL) Has A ROE Of 12%,Simply Wall St.
Nov-06-18,"Update: Lawsuit for Investors in Foot Locker, Inc. (NYSE: FL) Shares Announced by Shareholders Foundation",ACCESSWIRE
Nov-07-18,"Amazon Jumps Midday, Bolstering Retail Sector",Investing.com
Nov-08-18,Cramer's lightning round: Foot Locker's stock has run too...,CNBC Videos
Nov-08-18,Cramer's lightning round: Foot Locker's stock has run too much for my liking,CNBC
Nov-09-18,The 9 Best Stocks to Buy on the Dip (2018 edition),InvestorPlace
Nov-13-18,Analyst: Full Price Selling Is Significantly Improving At Foot Locker,Benzinga
Nov-13-18,Foot Locker (FL) Reports Next Week: Wall Street Expects Earnings Growth,Zacks
Nov-13-18,Foot Locker's (FL) Q3 Earnings Likely to Improve: Here's Why,Zacks
Nov-15-18,Foot Locker Celebrates Global Sneaker Community For Seventh-Annual Week of Greatness,PR Newswire
Nov-16-18,3 Earnings Reports to Watch Next Week,InvestorPlace
Nov-16-18,Are Investors Undervaluing Foot Locker (FL) Right Now?,Zacks
Nov-19-18,"Foot Locker, Inc. Declares Quarterly Dividend Of $0.345 Per Share",PR Newswire
Nov-19-18,Tuesdays Foot Locker Earnings Will Make or Break the Case for FL Stock,InvestorPlace
Nov-19-18,Gap Stock Needs to Tell a Better Story,InvestorPlace
Nov-19-18,Will Foot Locker (FL) Beat Estimates Again in Its Next Earnings Report?,Zacks
Nov-19-18,FL or SFIX: Which Is the Better Value Stock Right Now?,Zacks
Nov-20-18,Foot Locker (FL) Q3 Earnings and Revenues Top Estimates,Zacks
Nov-20-18,"Stocks making the biggest moves after hours: Foot Locker, Autodesk and more",CNBC
Nov-20-18,Foot Locker stock surges 11% after earnings beat,MarketWatch
Nov-20-18,Foot Locker: Fiscal 3Q Earnings Snapshot,Associated Press
Nov-20-18,"Foot Locker, Inc. Reports 2018 Third Quarter Results",PR Newswire
Nov-20-18,Foot Locker shares up after positive earnings,CNBC Videos
Nov-20-18,Foot Locker Earnings After the Close  What to Expect From FL Stock,InvestorPlace
Nov-20-18,Top 7 Companies Owned by Foot Locker (FL),Investopedia
Nov-20-18,"Zacks.com highlights: Robert Half International, Children' Place, Amedisys, Foot Locker and Comfort Systems USA",Zacks
Nov-20-18,Funko Partners with Foot Locker on Release of New NBA Pop! Line,GlobeNewswire
Nov-20-18,Foot Locker Remains Below 'Reversion to the Mean',Investopedia
Nov-20-18,What Does Foot Locker Incs (NYSE:FL) Share Price Indicate?,Simply Wall St.
