date,action,name,rate,target
Dec-21-18,Resumed,BTIG Research,Neutral,
Jan-04-19,Upgrade,Robert W. Baird,Neutral to Outperform,
Jan-04-19,Upgrade,Goldman,Sell to Neutral,
Feb-01-19,Downgrade,Jefferies,Buy to Hold,$95
Apr-01-19,Downgrade,William Blair,Outperform to Mkt Perform,
Apr-01-19,Downgrade,UBS,Buy to Neutral,$94 to $102
Apr-01-19,Downgrade,Atlantic Equities,Overweight to Neutral,
