date,action,name,rate,target
Oct-19-18,Upgrade,Mizuho,Neutral to Buy,
Oct-24-18,Upgrade,Wells Fargo,Market Perform to Outperform,
Dec-06-18,Initiated,MKM Partners,Buy,$26
Dec-10-18,Downgrade,Evercore ISI,Outperform to In-line,
Dec-21-18,Upgrade,Citigroup,Neutral to Buy,
Apr-16-19,Upgrade,RBC Capital Mkts,Sector Perform to Outperform,$22 to $23
Jun-13-19,Downgrade,Atlantic Equities,Overweight to Neutral,
