date,action,name,rate,target
Dec-11-18,Resumed,Jefferies,Buy,
Jan-02-19,Downgrade,JP Morgan,Neutral to Underweight,
Apr-10-19,Downgrade,Morgan Stanley,Equal-Weight to Underweight,
Apr-25-19,Upgrade,Liberum,Hold to Buy,
Apr-25-19,Upgrade,Guggenheim,Neutral to Buy,
