date,title,source
Oct-17-18,Gannett Declares Regular Quarterly Dividend,Business Wire
Oct-18-18,"Gannett to Announce 2018 Third Quarter Financial Results on November 8, 2018",Business Wire
Oct-25-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Gannett Co., Cadiz, CenturyLink, Crocs, NetApp, and WESCO International  New Research Emphasizes Economic Growth",GlobeNewswire
Nov-08-18,Gannett Co. (GCI) Tops Q3 Earnings Estimates,Zacks
Nov-08-18,Gannett Co.: 3Q Earnings Snapshot,Associated Press
Nov-08-18,Gannett misses third-quarter earnings expectations,MarketWatch
Nov-08-18,Gannett Reports Third Quarter Results,Business Wire
Nov-09-18,10 Dividend Stocks That Make the Grade,InvestorPlace
Nov-09-18,Edited Transcript of GCI earnings conference call or presentation 8-Nov-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-26-18,Gannett to Present at the UBS Global Media and Communications Conference,Business Wire
Dec-06-18,Who wants to lead a major media company? The Gannett job is opening.,American City Business Journals
Dec-18-18,"Is Gannett Co., Inc. (GCI) A Good Stock To Buy?",Insider Monkey
Jan-07-19,Gannett Announces Executive Promotions,Business Wire
Jan-10-19,"Gannett Co., Inc. (NYSE:GCI) Is Trading At A 38.29% Discount",Simply Wall St.
Jan-14-19,Asian shares recover as China outlines 2019 policy plans,Associated Press
Jan-14-19,[$$] Hostile Bid for Gannett Rattles Some in the Newspaper Business,The Wall Street Journal
Jan-14-19,Company known for deep cost-cutting offers to buy Gannett,Associated Press
Jan-14-19,[$$] Hostile Bid for Gannett Rattles Some in the Newspaper Business,The Wall Street Journal
Jan-14-19,Would USA Today publisher Gannett benefit from hostile takeover bid?,Fox Business Videos
Jan-14-19,"Newmont Mining, Wynn and PG&E skid while Gannett jumps",Associated Press
Jan-14-19,Bid for Gannett latest challenge for newspaper industry,Associated Press
Jan-14-19,"Why Goldcorp, Gannett, and Canopy Growth Jumped Today",Motley Fool
Jan-14-19,Stocks Pare Losses as Weak Trade Data From China Offsets Bank Gains,TheStreet.com
Jan-14-19,MNG Enterprises Proposes $1.4 Billion Takeover of USA Today Publisher Gannett,TheStreet.com
Jan-14-19,A Hedge Fund Known for Milking Newspapers Takes Aim at Gannett,Bloomberg
Jan-14-19,Another sign of weakness in China sends US stocks lower,Associated Press
Jan-14-19,Gannett gets hostile bid from hedge fund-backed MNG,Reuters
Jan-14-19,"The Late Morning Rundown: January 14, 2019",CNBC Videos
Jan-14-19,Hedge Fund-Backed Digital First Makes Offer For Gannett,Benzinga
Jan-14-19,USA Today Publisher Receives $1.36 Billion Hostile Bid From MNG,Bloomberg
Jan-14-19,USA Today publisher targeted for buyout,Associated Press
Jan-14-19,MNG Enterprises offers to buy USA Today publisher Gannett,Reuters
Jan-14-19,Potential Buyout Drives Gannett Shares 18% Higher Monday,Motley Fool
Jan-14-19,USA Today publisher targeted for buyout,Associated Press
Jan-14-19,Watch Out For Merger Monday,Zacks
Jan-14-19,More China Turbulence + Merger Monday,Zacks
Jan-14-19,Gannett Gets a Taste of Its Own Medicine,Bloomberg
Jan-14-19,[$$] Gannett Is Target of Fund-Backed Bid,The Wall Street Journal
Jan-14-19,MNG Enterprises offers to buy USA Today publisher Gannett,Reuters
Jan-14-19,Gannett to 'carefully' review MNG's buyout bid,MarketWatch
Jan-14-19,"Gannett's stock soars after MNG's unsolicited buyout bid, valuing the USA Today publisher at $1.4 billion",MarketWatch
Jan-14-19,Gannett Comments on Proposal from MNG Enterprises Inc.,Business Wire
Jan-14-19,"Citigroup, Newmont Buys Goldcorp, Weak China Data - 5 Things You Must Know",TheStreet.com
Jan-14-19,Gannett under pressure to sell to hedge fund-backed media company,American City Business Journals
Jan-14-19,MNG Enterprises offers to buy USA Today publisher Gannett,Reuters
Jan-14-19,Newspaper publisher MNG enterprises bids to acquire Ganne...,CNBC Videos
Jan-14-19,MNG Enterprises Proposes to Acquire Gannett for $12.00 Per Share in Cash,Business Wire
Jan-14-19,Report: Digital First plans bid for USA Today owner Gannett,Associated Press
Jan-15-19,[$$] Takeover Bid Interrupts Gannetts Quest For Gizmodo,The Wall Street Journal
Jan-15-19,[$$] Takeover Bid Interrupts Gannett's Quest For Gizmodo,The Wall Street Journal
Jan-15-19,Alden Global Is Out for More Newspaper Blood,Bloomberg
Jan-15-19,Gannett (GCI) Gains on Acquisition Offer From MNG Enterprise,Zacks
Jan-15-19,PRESS DIGEST- New York Times business news - Jan 15,Reuters
Jan-16-19,[$$] Tribune Publishing Recently Tried to Rekindle Merger Talks With Gannett,The Wall Street Journal
Jan-16-19,Tribune Publishing still courting Gannett,American City Business Journals
Jan-16-19,[$$] Tribune Publishing Recently Tried to Rekindle Merger Talks With Gannett,The Wall Street Journal
Jan-16-19,"Stocks making the biggest moves premarket: FDC, BAC, GS, BLK & more",CNBC
Jan-16-19,"Market Trends Toward New Normal in Walmart, Finisar, Gannett Co., AZZ, Raytheon, and THL Credit  Emerging Consolidated Expectations, Analyst Ratings",GlobeNewswire
Jan-17-19,Why Gannett Shareholders Should Hate MNG Enterprises' Buyout Bid,Motley Fool
Jan-17-19,"[$$] Stocks to Watch: Morgan Stanley, Gannett, Nordstrom, Alcoa, Kinder Morgan, CSX, Charles Schwab",The Wall Street Journal
Jan-24-19,"Gannett cuts dozens of jobs, impact felt at 2 local newspapers",American City Business Journals
Jan-25-19,Why the Earnings Surprise Streak Could Continue for Gannett Co. (GCI),Zacks
Jan-28-19,EXCLUSIVE: Lee Enterprises Activist Cannell Says Hes Doing Company a Service,CorpGov.com
Jan-31-19,Factors Likely to Decide NY Times (NYT) Fate in Q4 Earnings,Zacks
Feb-01-19,[$$] Digital First Hires Financial Adviser to Press Gannett Bid,The Wall Street Journal
