date,action,name,rate,target
Oct-26-18,Reiterated,BofA/Merrill,Buy,$76 to $78
Jan-07-19,Downgrade,Guggenheim,Buy to Neutral,
Mar-12-19,Upgrade,JP Morgan,Neutral to Overweight,$78 to $88
