date,action,name,rate,target
Nov-29-18,Initiated,Needham,Buy,$20
Mar-01-19,Reiterated,Needham,Buy,$20 to $28
Mar-04-19,Resumed,SunTrust,Buy,$27
Apr-01-19,Downgrade,SunTrust,Buy to Hold,
Apr-01-19,Downgrade,Loop Capital,Buy to Hold,
Apr-02-19,Reiterated,Aegis Capital,Buy,$30 to $25
