date,title,source
Oct-19-18,Flood Relief for Central Texas: U-Haul Offers 30 Days Free Self-Storage,PR Newswire
Oct-22-18,"U-Haul Self-Storage, Additional Tenants to Fill Revamped Shopping Center",PR Newswire
Oct-23-18,Moving Makeover: U-Haul Unveils Plan for Former Kmart in Owensboro,PR Newswire
Oct-24-18,AMERCO Schedules Second Quarter Fiscal Year 2019 Financial Results Release and Investor Webcast,PR Newswire
Oct-24-18,"Detailed Research: Economic Perspectives on Kohl's, Activision Blizzard, Amerco, Cree, Antares Pharma, and Uranium Energy  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Nov-07-18,Amerco: Fiscal 2Q Earnings Snapshot,Associated Press
Nov-07-18,AMERCO Reports Second Quarter Fiscal 2019 Financial Results,PR Newswire
Nov-08-18,Amerco (UHAL) Q2 2019 Earnings Conference Call Transcript,Motley Fool
Nov-09-18,Camp Fire Evacuees: U-Haul Extends 30 Days of Free Self-Storage in Red Bluff,PR Newswire
Nov-09-18,Woolsey and Hill Fires: U-Haul Offers 30 Days Free Self-Storage to SoCal Evacuees,PR Newswire
Nov-12-18,UHAL: Second quarter truck revenue was spot on our estimate and self storage revenue was much better than our target. Net income was bolstered by a recovery in profits from truck sales. All operating revenue was also spot on our estimates.,Zacks Small Cap Research
Nov-13-18,Edited Transcript of UHAL earnings conference call or presentation 8-Nov-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-13-18,U-Haul Parent Company's Operating Income and Earnings Get Back on the Growth Track,Motley Fool
Nov-15-18,New U-Haul Store on Parkway Drive to Cater to CMU Students,PR Newswire
Nov-19-18,U-Haul Now Operating at Two Former Sunny's Self Storage Facilities in Newfield,PR Newswire
Nov-30-18,Disaster Relief: U-Haul Offers 30 Days Free Self-Storage after Anchorage Earthquake,PR Newswire
Dec-03-18,"U-Haul shells out millions for 13 shuttered Kmart, Sears stores",American City Business Journals
Dec-03-18,UHAL: AMERCO planning to buy $62 million dollars worth of real estate,Zacks Small Cap Research
Dec-03-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Caesars Entertainment, Intercept Pharmaceuticals, Exxon Mobil, Teligent, Amerco, and Mettler-Toledo International  New Research Emphasizes Economic Growth",GlobeNewswire
Dec-04-18,Do You Know What AMERCOs (NASDAQ:UHAL) P/E Ratio Means?,Simply Wall St.
Dec-06-18,AMERCO Announces Special Cash Dividend,PR Newswire
Dec-10-18,Donation from Shoen Family of U-Haul to Restore a Pearl Harbor Icon,PR Newswire
Dec-11-18,Adaptive Reuse: U-Haul Shares Plans for Former Kmart in Columbus,PR Newswire
Dec-12-18,Sustaining South Phoenix: U-Haul to Reuse Old Kmart on Baseline,PR Newswire
Dec-31-18,U-Haul Store in South Dayton Closing Its Doors,PR Newswire
Jan-02-19,U-Haul Names Top 50 Growth States for 2018,PR Newswire
Jan-03-19,U-Haul Announces Top 25 U.S. Growth Cities for 2018,PR Newswire
Jan-04-19,U-Haul Migration Trends: Top 25 Canadian Growth Cities for 2018,CNW Group
Jan-08-19,How Arizona ranks on U-Haul's list of growth states in 2018,American City Business Journals
Jan-10-19,Should You Think About Buying AMERCO (NASDAQ:UHAL) Now?,Simply Wall St.
