date,action,name,rate,target
Nov-27-18,Downgrade,Jefferies,Buy to Hold,
Mar-05-19,Initiated,Stephens,Equal-Weight,
Apr-23-19,Downgrade,JP Morgan,Neutral to Underweight,$40 to $36
Apr-23-19,Downgrade,Goldman,Neutral to Sell,$37 to $35
Jun-12-19,Downgrade,Edward Jones,Buy to Hold,
