date,action,name,rate,target
Nov-29-18,Upgrade,RBC Capital Mkts,Underperform to Sector Perform,
Jan-29-19,Upgrade,Piper Jaffray,Neutral to Overweight,
Mar-28-19,Upgrade,Citigroup,Neutral to Buy,
Jun-17-19,Downgrade,Morgan Stanley,Equal-Weight to Underweight,
