date,action,name,rate,target
Oct-23-18,Initiated,KeyBanc Capital Mkts,Overweight,$15
Oct-23-18,Initiated,BofA/Merrill,Buy,$19
Dec-10-18,Initiated,Citigroup,Buy,
Mar-08-19,Downgrade,Citigroup,Buy to Neutral,
Jun-04-19,Downgrade,Credit Suisse,Outperform to Neutral,
Jun-10-19,Downgrade,Citigroup,Neutral to Sell,
