date,title,source
Oct-17-18,"TC PipeLines, LP Progresses Regulatory Strategy and Reduces Estimate of Overall Tax Impact",GlobeNewswire
Oct-18-18,TransCanada to Issue Third Quarter Results November 1,GlobeNewswire
Oct-23-18,"TC PipeLines, LP Announces Third Quarter 2018 Cash Distribution",GlobeNewswire
Oct-24-18,"Market Trends Toward New Normal in UROGEN PHARMA, Cimarex Energy, Boingo Wireless, TransCanada, EXTRACTION O&G, and ACADIA Pharmaceuticals  Emerging Consolidated Expectations, Analyst Ratings",GlobeNewswire
Oct-25-18,Why the Earnings Surprise Streak Could Continue for TransCanada (TRP),Zacks
Oct-29-18,What to Watch When TransCanada Corp. Reports Q3 Results,Motley Fool
Nov-01-18,TransCanada Corp. to Investors: Funding Secured,Motley Fool
Nov-01-18,"TransCanada eyes joint ventures, sales to fund Keystone XL",Reuters
Nov-01-18,"TransCanada eyes joint ventures, sales to fund Keystone XL",Reuters
Nov-01-18,TransCanada: 3Q Earnings Snapshot,Associated Press
Nov-01-18,"TransCanada profit surges, sees Keystone XL decision by first quarter",Reuters
Nov-01-18,TransCanada quarterly profit jumps 52 pct,Reuters
Nov-01-18,TransCanada Declares Quarterly Dividends,GlobeNewswire
Nov-01-18,TransCanada Reports Record Third Quarter Financial Results,GlobeNewswire
