date,action,name,rate,target
Dec-11-18,Reiterated,Cowen,Market Perform,$100 to $75
Jan-08-19,Upgrade,BofA/Merrill,Underperform to Buy,
Jan-30-19,Downgrade,Nomura,Neutral to Reduce,
Feb-06-19,Reiterated,Cowen,Market Perform,$82 to $80
Feb-25-19,Reiterated,Cowen,Market Perform,$80 to $78
Feb-26-19,Downgrade,Susquehanna,Positive to Neutral,$88 to $75
Apr-05-19,Initiated,Cascend Securities,Buy,$94
Apr-15-19,Upgrade,Nomura,Reduce to Neutral,$70 to $79
