date,title,source
Oct-17-18,"Recent Analysis Shows Repligen, SpartanNash, AZUL SA, Pacira Pharmaceuticals, Ichor, and Scorpio Tankers Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Oct-19-18,Azul named the top airline in Latin America by Kayak,PR Newswire
Oct-24-18,Azul and Turkish Airlines enhance cooperation with frequent flyer agreement,PR Newswire
Nov-01-18,New Strong Sell Stocks for November 1st,Zacks
Nov-01-18,"Insight: Testy talks, tangled taxes - Amazon's slow push into Brazil's retail jungle",Reuters
Nov-02-18,"Gol Linhas (GOL) Q3 Loss Wider, Revenues Miss Estimates",Zacks
Nov-06-18,Azul Reports October Traffic,Business Wire
Nov-08-18,Azul and Copa Airlines Announce New Codeshare and Improved Frequent Flyer Program Agreements,Business Wire
Nov-08-18,Azul Reports Third Quarter Net Income of R$117 Million,Business Wire
Nov-09-18,Edited Transcript of AZUL.N earnings conference call or presentation 8-Nov-18 5:00pm GMT,Thomson Reuters StreetEvents
Nov-12-18,Azul (AZUL) Surpasses Earnings and Revenue Estimates in Q3,Zacks
Nov-14-18,Edited Transcript of AZUL.N earnings conference call or presentation 8-Nov-18 5:00pm GMT,Thomson Reuters StreetEvents
Nov-14-18,"Airline Stock Roundup: Earnings Beat at Azul; LUV, JBLU, HA in Focus",Zacks
Dec-03-18,Brazil's Azul could join Avianca-United Airlines alliance,Reuters
Dec-03-18,Brazil's Azul could join Avianca-United Airlines alliance,Reuters
Dec-03-18,United Continental Arm Inks Deal to Boost Latin American Base,Zacks
Dec-04-18,Brazil's Azul could join Avianca-United Airlines alliance,Reuters
Dec-06-18,Azul Reports November Traffic,Business Wire
Dec-14-18,Azul might consider Avianca Brasil acquisition in the future -CEO,Reuters
Dec-14-18,Brazilian airline Azul considering offer to buy Avianca Brasil -paper,Reuters
Dec-19-18,Embraer and Azul Firm Up Order for Additional E195-E2 jets,PR Newswire
