date,action,name,rate,target
Nov-29-18,Reiterated,BofA/Merrill,Buy,$70 to $75
Dec-24-18,Downgrade,JP Morgan,Neutral to Underweight,
Apr-08-19,Upgrade,JP Morgan,Underweight to Neutral,$50 to $55
