date,title,source
Oct-17-18,Is First Financial Corporation (NASDAQ:THFF) Attractive At This PE Ratio?,Simply Wall St.
Oct-23-18,First Financial Corp. (THFF) Beats Q3 Earnings and Revenue Estimates,Zacks
Oct-23-18,First Financial Corporation reports 3rd Quarter results,GlobeNewswire
Nov-13-18,Is First Financial Corporations (NASDAQ:THFF) CEO Being Overpaid?,Simply Wall St.
Nov-26-18,First Financial Corporation Declares Semi-Annual Dividend,GlobeNewswire
Dec-12-18,Is First Financial Corporation (NASDAQ:THFF) A Volatile Stock?,Simply Wall St.
Jan-07-19,"First Financial Corporation and HopFed Bancorp, Inc. Sign Merger Agreement",GlobeNewswire
Jan-08-19,"Bragar Eagel & Squire, P.C. is Investigating the Board of Directors of HopFed Bancorp, Inc. (HFBC) on Behalf of Stockholders and Encourages HFBC Investors to Contact the Firm",GlobeNewswire
Jan-08-19,"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Investors of an Investigation Regarding Whether the Sale of HopFed Bancorp Inc. to First Financial Corporation is Fair to Shareholders",GlobeNewswire
Jan-09-19,"HOPFED BANCORP INVESTOR ALERT BY THE FORMER ATTORNEY GENERAL OF LOUISIANA: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of HopFed Bancorp, Inc. - HFBC",PR Newswire
Jan-14-19,4 Top Bank Stocks to Buy Ahead of Q4 Earnings,Zacks
Jan-15-19,"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Reminds Investors of an Investigation Regarding Whether the Sale of HopFed Bancorp Inc. to First Financial Corporation is Fair to Shareholders",GlobeNewswire
Jan-15-19,"The Zacks Analyst Blog Highlights: Northrim, First Foundation, Bancorp and First Financial",Zacks
Jan-16-19,What Makes First Financial Corporation (NASDAQ:THFF) A Hard Investment?,Simply Wall St.
Jan-29-19,First Financial Corp. (THFF) Earnings Expected to Grow: Should You Buy?,Zacks
Feb-01-19,First Financial Corp. (THFF) Matches Q4 Earnings Estimates,Zacks
Feb-01-19,First Financial Corporation reports 2018 results,GlobeNewswire
Feb-12-19,"MERGER ALERT  MRT, HFBC, and TCF: Levi & Korsinsky, LLP Reminds Investors of Investigations Concerning the Sale of these Companies",GlobeNewswire
Feb-15-19,"MERGER ALERT MRT and HFBC: Levi & Korsinsky, LLP Reminds Investors of Investigations Concerning the Sale of these Companies",GlobeNewswire
Mar-06-19,"First Financial Corp (THFF) Files 10-K for the Fiscal Year Ended on December 31, 2018",GuruFocus.com
Mar-08-19,Should You Be Concerned About First Financial Corporations (NASDAQ:THFF) Risks?,Simply Wall St.
Apr-01-19,If You Had Bought First Financial (NASDAQ:THFF) Shares Five Years Ago You'd Have Made 29%,Simply Wall St.
Apr-16-19,First Financial Corp. (THFF) Earnings Expected to Grow: What to Know Ahead of Q1 Release,Zacks
