date,title,source
Oct-17-18,L3 Technologies (LLL) Preliminary Q3 Sales & Earnings Up Y/Y,Zacks
Oct-18-18,Here are the challenges the Harris Corp./L3 Technologies merger faces,American City Business Journals
Oct-18-18,"L3 TECHNOLOGIES INVESTOR ALERT BY THE FORMER ATTORNEY GENERAL OF LOUISIANA: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of L3 Technologies, Inc. - LLL",PR Newswire
Oct-18-18,Is L3 Technologies (LLL) Stock Outpacing Its Aerospace Peers This Year?,Zacks
Oct-19-18,"WeissLaw LLP Investigates L3 Technologies, Inc. Acquisition",ACCESSWIRE
Oct-22-18,"L3 Technologies, Inc. Shareholder Alert: Former SEC Attorney Willie Briscoe Investigates Merger with Harris Corporation",ACCESSWIRE
Oct-22-18,L3 Technologies Declares Quarterly Dividend,Business Wire
Oct-22-18,"The Zacks Analyst Blog Highlights: Boeing, L3, Leidos and Lockheed",Zacks
Oct-24-18,"Defense Stocks' Q3 Earnings Due on Oct 25: LLL, RTN, LDOS",Zacks
Oct-24-18,Will Buyouts Benefit L3 Technologies (LLL) in Q3 Earnings?,Zacks
Oct-25-18,Why 2019 will be the year of C4ISR in government contracting M&A,American City Business Journals
Oct-25-18,How North Texas is a big part of this multibillion-dollar companys transformation,American City Business Journals
Oct-26-18,Why L3 is looking to hire more than 400 people in DFW,American City Business Journals
Oct-29-18,"He used to chop off salmon heads. Today, he runs a $4.7B Plano business unit",American City Business Journals
Oct-30-18,L3 Technologies Awarded Contract for U.S. Navys Next Generation Jammer,Business Wire
Oct-31-18,"Bragar Eagel & Squire, P.C. Reminds Investors that it is Investigating the Boards of Directors of Corium, L3, SendGrid, and InfraREIT on Behalf of Stockholders and Encourages Investors to Contact the Firm",GlobeNewswire
Oct-31-18,Premier Bay Area biotech developer tees up next major project,American City Business Journals
Nov-01-18,"Lifshitz & Miller LLP Announces Investigation of Corium International, Inc., Dragon Victory International Limited, Honeywell International Inc., Hortonworks, Inc., Idaho Independent Bank, L3 Technologies, Inc., MBT Financial Corp., Nevro Corp., and Ormat Technologies, Inc.",PR Newswire
Nov-06-18,Orlando Space Coast firm gets military flight test work,American City Business Journals
Nov-07-18,"From sea to space, check out the weapon systems L3's Plano unit works on",American City Business Journals
Nov-12-18,L3 Technologies (LLL) Q3 Earnings Match Estimates,Zacks
Nov-12-18,"Bragar Eagel & Squire, P.C. Reminds Investors that it is Investigating the Boards of Directors of L3, Cambium, SendGrid, and InfraREIT on Behalf of Stockholders and Encourages Investors to Contact the Firm",GlobeNewswire
Nov-14-18,L-3 (LLL) Down 13.2% Since Last Earnings Report: Can It Rebound?,Zacks
Nov-14-18,"New Research: Key Drivers of Growth for L3 Technologies, Fox Factory Holding, RiceBran Technologies, John Wiley & Sons, CSI Compressco LP, and Aemetis  Factors of Influence, Major Initiatives and Sustained Production",GlobeNewswire
Nov-19-18,"L3 TECHNOLOGIES INVESTOR ALERT by the Former Attorney General of Louisiana: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of L3 Technologies, Inc. - LLL",Business Wire
Nov-26-18,L3 to Present at the Credit Suisse 6th Annual Industrials Conference,Business Wire
Nov-29-18,Economic development officials sound off on C. Fla.s biggest 2018 wins,American City Business Journals
Dec-04-18,"Multibillion-dollar company to add employees, invest $50M in Plano facility expansion",American City Business Journals
Dec-10-18,E-warfare and robots: Harris Corp.'s $125M R&D investment will create high-wage jobs here,American City Business Journals
Dec-11-18,[$$] New Accounting Rules Drove Up U.S. Audit Fees in 2017,The Wall Street Journal
Dec-11-18,Northrop Grumman Wins $50M Deal for E-2D Advanced Hawkeye Jet,Zacks
Dec-18-18,L3 Awarded Comprehensive F-16 Pilot Training Contract Valued at $350 Million,Business Wire
Dec-18-18,"SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces Investigation Of L3 Technologies, Inc. Merger",Business Wire
Dec-20-18,"AVX Aircraft Company, L3 Technologies Submit Proposal for U.S. Armys Future Attack Reconnaissance Aircraft",Business Wire
Dec-21-18,Arotech (ARTX) Catches Eye: Stock Jumps 7%,Zacks
Dec-27-18,"Defense shuffle: Harris, L3 $33.5B merger leads top technology deals of the year",American City Business Journals
Jan-02-19,2019 Game changers: This CEO is knee-deep into groundbreaking self-driving car tech,American City Business Journals
Jan-03-19,"Investor Expectations to Drive Momentum within L3 Technologies, The Goldman Sachs Group, Genuine Parts, Bruker, Omeros, and Aimmune Therapeutics  Discovering Underlying Factors of Influence",GlobeNewswire
Jan-08-19,L3 Technologies Wins Navy Deal to Build AN/SRQ-4 Systems,Zacks
