date,action,name,rate,target
Oct-25-18,Upgrade,Pivotal Research Group,Hold to Buy,
Oct-26-18,Downgrade,Kepler,Buy to Hold,
Dec-12-18,Upgrade,Berenberg,Sell to Hold,
