date,action,name,rate,target
Nov-30-18,Downgrade,DNB Markets,Buy to Hold,
Jan-10-19,Downgrade,Wells Fargo,Outperform to Market Perform,
Feb-12-19,Upgrade,DNB Markets,Hold to Buy,
Feb-22-19,Downgrade,JP Morgan,Neutral to Underweight,
