date,title,source
Oct-30-18,Callon Petroleum (CPE) Reports Next Week: Wall Street Expects Earnings Growth,Zacks
Nov-06-18,Callon: 3Q Earnings Snapshot,Associated Press
Nov-06-18,Callon Petroleum Announces Jeffrey Balmer to Succeed Gary Newberry as Chief Operating Officer,PR Newswire
Nov-06-18,Callon Petroleum Company Announces Third Quarter 2018 Results,PR Newswire
Nov-06-18,Is Callon Petroleum Companys (NYSE:CPE) Balance Sheet Strong Enough To Weather A Storm?,Simply Wall St.
Nov-07-18,Callon Petroleum Co (CPE) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Nov-09-18,"Detailed Research: Economic Perspectives on MetLife, Callon Petroleum, Five9, Ballard Power, Infinity Pharmaceuticals, and Commercial Vehicle Group  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Nov-12-18,Callon Petroleum (CPE) Beats on Q3 Earnings and Revenues,Zacks
Nov-13-18,Edited Transcript of CPE earnings conference call or presentation 7-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Nov-14-18,Portfolio manager on his energy stock picks,CNBC Videos
Nov-26-18,Callon Petroleum Company Announces Upcoming Investor Events,PR Newswire
Nov-29-18,Crude Plunges with U.S. Supplies Up for 10th Straight Week,Zacks
Dec-04-18,Callon Petroleum Declares Series A Preferred Dividend,PR Newswire
Dec-11-18,Can the U.S. Sustain a Rising Tide of Oil Exports?,Zacks
Dec-13-18,What You Must Know About Callon Petroleum Companys (NYSE:CPE) Financial Strength,Simply Wall St.
Jan-08-19,Callon Petroleum (CPE) Catches Eye: Stock Jumps 7.8%,Zacks
Jan-24-19,New Strong Sell Stocks for January 24th,Zacks
Jan-25-19,What You Must Know About Callon Petroleum Companys (NYSE:CPE) Beta Value,Simply Wall St.
Jan-28-19,"Callon Petroleum Company Schedules Fourth Quarter 2018 Conference Call for February 27, 2019",PR Newswire
Jan-29-19,New Strong Sell Stocks for January 29th,Zacks
Feb-04-19,Callon Petroleum Company Announces Upcoming Investor Events,PR Newswire
Feb-05-19,Phillips 66 (PSX) to Post Q4 Earnings: Is a Beat in Store?,Zacks
Feb-12-19,"Detailed Research: Economic Perspectives on Callon Petroleum, Summit Materials, Echo Global Logistics, BioCryst Pharmaceuticals, NEXEO SOLUTIONS, and NL Industries  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Feb-12-19,Callon Petroleum Company Provides 2019 Outlook and Year End Proved Reserves,PR Newswire
Feb-13-19,8 Battered Commodity Stocks That Can Rise As Inflation Fires Up,Investopedia
Feb-13-19,"Stock Market News For Feb 13, 2019",Zacks
Feb-13-19,Callon Petroleum Forecasts 2019 Production &amp; Capital Outlay,Zacks
Feb-15-19,New Strong Sell Stocks for February 15th,Zacks
Feb-20-19,How Many Insiders Sold Callon Petroleum Company (NYSE:CPE) Shares?,Simply Wall St.
Feb-26-19,Callon Petroleum Company Announces Fourth Quarter 2018 Results,PR Newswire
Feb-27-19,"Callon Petroleum's (CPE) Q4 Earnings &amp; Sales Miss, Up Y/Y",Zacks
Feb-27-19,Callon Petroleum Co (Delaware) (CPE) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Feb-27-19,Why Callon Petroleum Stock Is Surging Today,Motley Fool
