date,action,name,rate,target
Nov-07-18,Reiterated,B. Riley FBR,Sell,$20 to $21
Nov-07-18,Downgrade,William Blair,Outperform to Mkt Perform,
Nov-26-18,Initiated,JP Morgan,Overweight,$35
