date,title,source
Oct-31-18,"Analysis: Positioning to Benefit within At Home Group, Synopsys, Agilent Technologies, AGNC Investment, Helios and Matheson Analytics, and Tech Data  Research Highlights Growth, Revenue, and Consolidated Results",GlobeNewswire
Nov-05-18,Tech Data Adds CloudCheckr to StreamOne Cloud Platform,PR Newswire
Nov-06-18,Tech Data Named Ruckus Networks Latin America Distributor of the Year,PR Newswire
Nov-07-18,Tech Data To Announce Third Quarter Fiscal Year 2019 Results On November 29,PR Newswire
Nov-12-18,Tech Data Expands Operations in Costa Rica,PR Newswire
Nov-13-18,Tech Data Names Tim Hannon as Vice President of Public Sector Solutions,PR Newswire
Nov-15-18,Tech Data Honored with Global Award for Distributor of the Year at Cisco Partner Summit 2018,PR Newswire
Nov-16-18,Tech Data Recognized as a 2018 CDW Partner of the Year,PR Newswire
Nov-29-18,"Why Abercrombie & Fitch, Dollar Tree, and Tech Data Jumped Today",Motley Fool
Nov-29-18,"Tech Data shows robust third-quarter earnings, beats analysts expectations",American City Business Journals
Nov-29-18,Why Tech Data Stock Popped Today,Motley Fool
Nov-29-18,Tech Data Corporation (TECD) Q3 2019 Earnings Conference Call Transcript,Motley Fool
Nov-29-18,Tech Data Climbs After Beating Third-Quarter Earnings Estimates,TheStreet.com
Nov-29-18,Tech Data (TECD) Beats Q3 Earnings and Revenue Estimates,Zacks
Nov-29-18,Tech Data: Fiscal 3Q Earnings Snapshot,Associated Press
Nov-29-18,Tech Data Corporation Reports Third Quarter Fiscal Year 2019 Results,PR Newswire
Nov-30-18,"Tech Data (TECD) Earnings, Sales Surpass Estimates in Q3",Zacks
Dec-03-18,Tech Data Honors 2018 Vendors of the Year,PR Newswire
Dec-03-18,Edited Transcript of TECD earnings conference call or presentation 29-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Dec-04-18,Should Value Investors Buy Tech Data (TECD) Stock?,Zacks
Dec-04-18,Tech Data and Cohesity Sign Comprehensive Distribution Agreement,PR Newswire
Dec-10-18,"Hybrid cloud is 'clearly' the 'mode of the future,' Tech ...",CNBC Videos
Dec-10-18,Cramer Remix: This is a good stock in a bad market,CNBC
Dec-10-18,How People First honoree Beth Simonetti approaches inclusivity,American City Business Journals
Dec-10-18,"New Research Coverage Highlights Synopsys, Unum Therapeutics, HD Supply, Tech Data, Mellanox Technologies, and eHealth  Consolidated Revenues, Company Growth, and Expectations for 2018",GlobeNewswire
Dec-11-18,"Tech Data Stock Is Set to Rally, but All-Time Highs Are Another Story",TheStreet.com
Dec-17-18,5 Excellent GARP Picks With Cheap PEG Ratio,Zacks
Dec-18-18,Clearwaters Tech Data expands operations in Brazil,American City Business Journals
Dec-18-18,Tech Data Named Top 20 IT Training Company for Seventh Consecutive Year,PR Newswire
Dec-18-18,Tech Data Expands Partnership with Aruba in Brazil to Strengthen Customers' Next-Generation Networking Solutions,PR Newswire
Dec-18-18,Wall Street's Stormy December to Continue: 5 Low-Beta Picks,Zacks
Dec-20-18,Should Value Investors Buy Tech Data (TECD) Stock?,Zacks
Dec-21-18,"Zacks Value Trader Highlights: Echo Global, G-III, Tech Data, ArcBest and Unum",Zacks
Dec-21-18,7 Incredible Value Stocks to Pick for 2019,Zacks
Dec-24-18,How Many Insiders Sold Tech Data Corporation (NASDAQ:TECD) Shares?,Simply Wall St.
Dec-24-18,"The Zacks Analyst Blog Highlights: Barclays, Bausch Health, Canadian Solar, DAQO and Tech Data",Zacks
Jan-07-19,Are Investors Undervaluing Tech Data (TECD) Right Now?,Zacks
Jan-07-19,Create a Value-Based Portfolio With These 5 Low P/CF Stocks,Zacks
Jan-08-19,"Zacks.com featured expert Kevin Matras highlights: Tech Data, ArcBest, MetLife, Gulfport Energy and Colfax",Zacks
Jan-08-19,Tech Data Partners with StratoZen for Managed Security Services,PR Newswire
Jan-09-19,Tech Data to Present at 21st Annual Needham Growth Conference,PR Newswire
Jan-09-19,Tech Data Adds Encryption and Encoding as-a-Service Capabilities to its Security Portfolio,PR Newswire
Jan-11-19,Tech Data partners with encrypting service,American City Business Journals
Jan-14-19,Solid Relative Price Strength Add Luster to These 5 Stocks,Zacks
Jan-15-19,"Zacks.com featured highlights include: Meet, Tech Data, Resources Connection, Wynn and ArcBest",Zacks
Jan-15-19,5 Value Stocks With Alluring EV/EBITDA Ratios to Own Now,Zacks
Jan-16-19,"Zacks.com featured highlights include: Tech Data, Graphic Packaging, Newell, Amkor and Colfax",Zacks
Jan-16-19,"Tech Data Corporation (TECD) Shares March Higher, Can It Continue?",Zacks
Jan-16-19,5 Fundamentally Sound High-Flying Stocks to Scale Higher,Zacks
Jan-17-19,"Zacks.com featured highlights include: SP, Tech Data, Outfront, HD Supply and CenterPoint",Zacks
Jan-17-19,Moving Average Crossover Alert: Tech Data,Zacks
Jan-22-19,Pick These 5 Low P/CF Stocks to Garner Superior Returns,Zacks
Jan-22-19,Tech Data Named a Fortune Worlds Most Admired Company for 10th Consecutive Year,Business Wire
Jan-22-19,"Report: Exploring Fundamental Drivers Behind Sotheby's, National Health Investors, Denny's, Astronics, Tech Data, and XG Technology  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Jan-23-19,"Tech Data, Publix secure rankings among Worlds Most Admired Companies",American City Business Journals
Jan-23-19,Are Investors Undervaluing Tech Data (TECD) Right Now?,Zacks
Jan-23-19,"Zacks.com featured expert Kevin Matras highlights: American Axle &amp; Manufacturing, General Motors, Tech Data, ArcBest and AerCap",Zacks
Jan-23-19,"Tech Data, Tailored Brands, Texas Instruments and Xilinx highlighted as Zacks Bull and Bear of the Day",Zacks
Jan-28-19,IT distributor adding nearly 90 jobs in Obetz,American City Business Journals
Jan-30-19,5 Stocks Trading Near 52-Week High With More Room to Run,Zacks
Jan-31-19,"Zacks.com featured expert Kevin Matras highlights: Verint Systems, Xilinx, Tech Data, HD Supply and Popular",Zacks
Feb-06-19,Tech Data (TECD) Gains As Market Dips: What You Should Know,Zacks
Feb-11-19,Five Tech Data Executives Recognized as 2019 CRN Channel Chiefs,Business Wire
Feb-12-19,Tech Data (TECD) Gains But Lags Market: What You Should Know,Zacks
Feb-13-19,Tech Data Launches Cloud Solutions Factory to Meet Digital Transformation Needs,Business Wire
Feb-14-19,Tech Data to Announce Fourth Quarter and Fiscal Year 2019 Results on March 7,Business Wire
Feb-19-19,"Tech Data, Abacode team up to help companies comply with cybersecurity",American City Business Journals
Feb-20-19,New Strong Buy Stocks for February 20th,Zacks
Feb-20-19,"Recent Analysis Shows NVIDIA, Molson Coors Brewing, Invacare, The Blackstone Group, Inovio Pharmaceuticals, and Tech Data Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Feb-21-19,Is Tech Data (TECD) a Great Value Stock Right Now?,Zacks
Feb-27-19,New Strong Buy Stocks for February 27th,Zacks
Feb-28-19,Tech Data (TECD) to Report Q4 Earnings: Is a Beat in Store?,Zacks
Feb-28-19,5 Bargain Stocks With Exciting EV/EBITDA Ratios to Own Now,Zacks
Mar-01-19,"Zacks.com featured expert Kevin Matras highlights: Korea Electric Power, Popular, Hersha Hospitality Trust, Tech Data and OFG",Zacks
Mar-04-19,New Strong Buy Stocks for March 4th,Zacks
Mar-04-19,S&P Reclaims 2800; NASDAQs Streak Hits 10 Weeks,Zacks
Mar-04-19,5 High-Flying Stocks Near 52-Week High That Can Scale Higher,Zacks
Mar-05-19,"Zacks.com featured highlights include: Xilinx, Tech Data, Fortinet, CACI and Popular",Zacks
Mar-06-19,"Okta, Burlington Stores, Tech Data Lead Key Earnings Reports Thursday: Action Plan",Investor's Business Daily
Mar-07-19,Tech Data Corp (TECD) Q4 2019 Earnings Conference Call Transcript,Motley Fool
Mar-07-19,"Tech Data Shares Drop After Sales Miss, Weak Guidance",TheStreet.com
Mar-07-19,Fastenal Reports Solid February Sales Despite Weather Woes,Zacks
Mar-07-19,Will Zumiez (ZUMZ) Retain its Beat Streak in Q4 Earnings?,Zacks
Mar-07-19,Tech Data Corporation Reports Fourth Quarter and Fiscal Year 2019 Results,Business Wire
Mar-07-19,Tech Data Announces $100 Million Increase in Share Repurchase Program,Business Wire
Mar-08-19,Edited Transcript of TECD earnings conference call or presentation 7-Mar-19 2:00pm GMT,Thomson Reuters StreetEvents
Mar-08-19,"Tech Data (TECD) Q4 Earnings Beat Estimates, Sales Miss",Zacks
Mar-11-19,Is Tech Data (TECD) Stock Undervalued Right Now?,Zacks
Mar-11-19,Tech Data Welcomes Revolutionary Robotic Process Automation Solutions to its Portfolio,Business Wire
Mar-12-19,Edited Transcript of TECD earnings conference call or presentation 7-Mar-19 2:00pm GMT,Thomson Reuters StreetEvents
Mar-12-19,Tech Data Expands Portfolio of Consumption-Based IT Solutions,Business Wire
Mar-18-19,New Strong Buy Stocks for March 18th,Zacks
Mar-19-19,AutoZone (AZO) Hits Fresh High: Is There Still Room to Run?,Zacks
Mar-21-19,Is Tech Data (TECD) Stock Outpacing Its Retail-Wholesale Peers This Year?,Zacks
Mar-22-19,Williams-Sonoma (WSM) Shares Gain on Earnings Beat in Q4,Zacks
Mar-22-19,Tech Data (TECD) is an Incredible Growth Stock: 3 Reasons Why,Zacks
Mar-26-19,Tech Data and Tata Consultancy Services Partner to Deliver Connected Consumer Intelligence,Business Wire
Mar-27-19,British IT provider names Tempe exec as U.S. region president,American City Business Journals
Mar-27-19,Are Investors Undervaluing Tech Data (TECD) Right Now?,Zacks
Mar-27-19,Tech Data Helps Customers Secure Privileged Access with Centrify,Business Wire
