date,title,source
Oct-25-18,Todays Research Reports on Stocks to Watch: XpresSpa and Six Flags,ACCESSWIRE
Nov-08-18,"XpresSpa Announces Third Quarter 2018 Financial Results on November 14, 2018",GlobeNewswire
Nov-13-18,"Calm Increases Offline Presence with Retail Rollout, Investment in XpresSpa Group Inc.",GlobeNewswire
Nov-14-18,XpresSpa Announces Strategic Partnership and Third Quarter 2018 Financial Results,GlobeNewswire
Dec-10-18,XpresSpa Announces First Franchise Partnership Agreement with Experienced Operator in the Health and Wellness Industry,GlobeNewswire
Jan-08-19,XpresSpa Completes Issuance of $3 Million in Convertible Preferred Equity to Calm at $0.62 per Share,GlobeNewswire
Feb-13-19,XpresSpa Names Douglas Satzman as CEO and Director,GlobeNewswire
Feb-22-19,XpresSpa Announces 1-for-20 Reverse Stock Split,GlobeNewswire
Mar-25-19,"XpresSpa Announces Fourth Quarter and Full Year 2018 Financial Results on March 28, 2019",GlobeNewswire
Mar-28-19,XpresSpa Announces Fourth Quarter and Full Year 2018 Financial Results,GlobeNewswire
Mar-28-19,"XpresSpa Group, Inc. to Host Earnings Call",ACCESSWIRE
May-08-19,"XpresSpa Announces First Quarter 2019 Financial Results on May 15, 2019",GlobeNewswire
May-15-19,XpresSpa Announces First Quarter 2019 Financial Results,GlobeNewswire
