date,action,name,rate,target
Nov-07-18,Reiterated,B. Riley FBR,Buy,$45 to $37
Feb-08-19,Downgrade,Wedbush ,Outperform to Neutral,$24
May-31-19,Upgrade,Wedbush ,Neutral to Outperform,
