date,action,name,rate,target
Oct-26-18,Reiterated,Barclays,Overweight,$90 to $95
Oct-26-18,Downgrade,Piper Jaffray,Overweight to Neutral,
Jan-03-19,Upgrade,Oppenheimer,Perform to Outperform,$85
Apr-10-19,Upgrade,UBS,Neutral to Buy,$75 to $77
Apr-26-19,Initiated,Bernstein,Outperform,$82
May-21-19,Initiated,Credit Suisse,Neutral,$70
May-23-19,Upgrade,Citigroup,Neutral to Buy,
