date,action,name,rate,target
Oct-22-18,Downgrade,Morgan Stanley,Equal-Weight to Underweight,
Nov-02-18,Downgrade,Credit Suisse,Outperform to Underperform,
Jan-03-19,Downgrade,Stephens,Overweight to Equal-Weight,
Feb-07-19,Reiterated,Cowen,Outperform,$92 to $87
Apr-15-19,Downgrade,Raymond James,Strong Buy to Mkt Perform,
May-01-19,Reiterated,Cowen,Outperform,$87 to $96
May-01-19,Downgrade,BofA/Merrill,Neutral to Underperform,
