date,action,name,rate,target
Jan-11-19,Upgrade,Credit Suisse,Underperform to Neutral,
Jan-17-19,Upgrade,HSBC Securities,Reduce to Hold,
Jan-22-19,Upgrade,JP Morgan,Neutral to Overweight,
Apr-05-19,Downgrade,Daiwa Securities,Outperform to Neutral,
