date,action,name,rate,target
Oct-30-18,Downgrade,Oppenheimer,Outperform to Perform,
Oct-31-18,Reiterated,Wedbush ,Neutral,$22 to $12
Jan-03-19,Downgrade,Loop Capital,Buy to Hold,
Mar-20-19,Initiated,Evercore ISI,In-line,$10
