date,action,name,rate,target
Jan-10-19,Downgrade,Wells Fargo,Market Perform to Underperform,
Apr-03-19,Upgrade,Jefferies,Hold to Buy,$10 to $14
Apr-08-19,Upgrade,JP Morgan,Underweight to Neutral,$7 to $13
