date,action,name,rate,target
Oct-26-18,Upgrade,H.C. Wainwright,Neutral to Buy,$220
Jan-02-19,Downgrade,Raymond James,Outperform to Mkt Perform,
Feb-06-19,Downgrade,Maxim Group,Buy to Hold,
