date,action,name,rate,target
Jan-10-19,Downgrade,Credit Suisse,Outperform to Neutral,
Jan-16-19,Downgrade,BofA/Merrill,Buy to Neutral,
May-01-19,Upgrade,Credit Suisse,Neutral to Outperform,$17 to $19
