date,title,source
Nov-01-18,NUM Gives Strike Notice at South Deep Mine,CNW Group
Nov-01-18,NUM Gives Strike Notice at South Deep Mine,PR Newswire
Nov-08-18,Asanko Gold Reports Q3 2018 Results,GlobeNewswire
Nov-09-18,Gold Fields Limited: September 2018 Operating Update,CNW Group
Nov-14-18,Gold Fields to Underperform,GuruFocus.com
Nov-15-18,Donald Smith Continues to Buy Airlines and Mining Companies,GuruFocus.com
Dec-10-18,South African Gold Industry Enters Final Phase of Slow Death,Bloomberg
Dec-11-18,BMO Capital Markets Takes Action on 3 Gold Miners,GuruFocus.com
Dec-20-18,Why Gold Fields Limited Stock Popped 9%,Motley Fool
Dec-24-18,2018 Leaders and Laggards in the Gold Stock Industry,GuruFocus.com
Jan-17-19,"Asanko Gold Mine Delivers Record Gold Production of 223,152 Ounces in 2018 Exceeding Upper End of Guidance",GlobeNewswire
Jan-22-19,Gold Fields Denies Bloomberg Story,PR Newswire
Jan-22-19,Gold Fields Wants to Combine With Rival AngloGold,Bloomberg
Jan-22-19,[$$] Gold Fields denies interest in AngloGold merger,Financial Times
Feb-01-19,Asanko Gold Provides Update on Esaase Project,GlobeNewswire
Feb-06-19,Gold Fields Limited: Trading Statement for FY 2018,PR Newswire
Feb-06-19,Sibanye Sees Potential for Buying South African Gold Assets,Bloomberg
Feb-07-19,Gold Fields Orogen Holding (BVI) Limited -- Moody's announces completion of a periodic review of ratings of Gold Fields Limited,Moody's
Feb-12-19,Is Gold Fields (GFI) a Great Value Stock Right Now?,Zacks
Feb-14-19,"Asanko Gold Reports Q4 and Full Year 2018 Results, and Provides 2019 Guidance",GlobeNewswire
Feb-15-19,"Frank Holmes, Sam Zell and the Case for Gold",MoneyShow
Feb-15-19,Gold Fields Limited: Year ended 31 December 2018,PR Newswire
Feb-22-19,Is Gold a Buy? CEO of Gold Fields Explains,TheStreet.com
Feb-22-19,Kirkland Lake Gold (KL) Catches Eye: Stock Jumps 7.8%,Zacks
Mar-29-19,Gold Fields Publishes 2018 Integrated Annual Report,PR Newswire
Apr-04-19,Asanko Gold Announces Q1 2019 Production Results,GlobeNewswire
Apr-08-19,Asanko Gold Reports Positive Exploration Results,GlobeNewswire
Apr-25-19,Gold Fields Limited: Operating Update for the Quarter Ended 31 March 2019,PR Newswire
Apr-26-19,Gold Fields Limited -- Moody's assigns Baa3 rating to Gold Fields' proposed notes,Moody's
Apr-30-19,Asanko Gold Drills 57 Meters at 3.0 g/t Gold at Tontokrom,GlobeNewswire
May-08-19,Asanko Gold Reports Q1 2019 Results,GlobeNewswire
May-09-19,Gold Fields Limited: New Bonds Issued - US$1bn Raised,PR Newswire
