date,title,source
Oct-18-18,"Recent Analysis Shows Progenics Pharmaceuticals, Catabasis Pharmaceuticals, Warrior Met Coal, Preformed Line Products, Express, and Sanmina Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Oct-23-18,Warrior Met Coal Declares Regular Quarterly Cash Dividend,Business Wire
Oct-24-18,Warrior Met Coal (HCC) Q3 Earnings Preview: What to Watch Ahead of the Release,Zacks
Oct-31-18,Warrior Met Coal Announces Third Quarter 2018 Results,Business Wire
Oct-31-18,Warrior Met Coal Inc (NYSE:HCC) Is Trading At A 48.4% Discount,Simply Wall St.
Nov-01-18,Edited Transcript of HCC.N earnings conference call or presentation 31-Oct-18 8:30pm GMT,Thomson Reuters StreetEvents
Nov-08-18,Edited Transcript of HCC.N earnings conference call or presentation 31-Oct-18 8:30pm GMT,Thomson Reuters StreetEvents
Nov-09-18,Edited Transcript of HCC.N earnings conference call or presentation 31-Oct-18 8:30pm GMT,Thomson Reuters StreetEvents
Nov-12-18,"Research Report Identifies Warrior Met Coal, Shake Shack, Enable Midstream Partners, LP, Jagged Peak Energy, M.D.C., and NetScout with Renewed Outlook  Fundamental Analysis, Calculating Forward Movement",GlobeNewswire
Nov-19-18,5 Reasons to Add CONSOL Coal Resources to Your Portfolio,Zacks
Nov-26-18,Warrior Met Coal Sees Hammer Chart Pattern: Time to Buy?,Zacks
Nov-28-18,Is Warrior Met Coal (HCC) a Great Value Stock Right Now?,Zacks
Nov-28-18,Warrior Met Coal (HCC) Catches Eye: Stock Jumps 5.2%,Zacks
