date,title,source
Oct-17-18,American Finance Trust Announces Release Date For Third Quarter 2018 Results,PR Newswire
Oct-24-18,American Finance Trust Comments on Unsolicited Third Party Mini-Tender Offer,PR Newswire
Nov-06-18,American Finance Trust Announces Third Quarter 2018 Operating Results,PR Newswire
Nov-14-18,American Finance Trust Added to the MSCI US REIT Index (RMZ),PR Newswire
Nov-15-18,"Robbins Arroyo LLP: American Finance Trust, Inc. (AFIN) Misled Shareholders According to Class Action",Business Wire
Dec-20-18,"You May Have Been Looking At American Finance Trust, Inc. (NASDAQ:AFIN) All Wrong",Simply Wall St.
Jan-02-19,"American Finance Trust, Inc. Announces Common Stock Dividend for First Quarter 2019",PR Newswire
Jan-07-19,American Finance Trust Provides Update on Acquisitions and Dispositions Closed during the Fourth Quarter,PR Newswire
Feb-11-19,American Finance Trust Announces Release Date For Fourth Quarter And Full Year 2018 Results,PR Newswire
Feb-20-19,"What Kind Of Investor Owns Most Of American Finance Trust, Inc. (NASDAQ:AFIN)?",Simply Wall St.
Mar-06-19,"American Finance Trust, Inc (AFIN) Q4 2018 Earnings Conference Call Transcript",Motley Fool
Mar-06-19,American Finance Trust Announces Fourth Quarter and Full Year 2018 Results,PR Newswire
Mar-21-19,American Finance Trust Announces Offering of Series A Cumulative Redeemable Perpetual Preferred Stock,PR Newswire
Mar-22-19,"American Finance Trust Prices Public Offering of 1,200,000 Shares of 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock",PR Newswire
Apr-01-19,"American Finance Trust, Inc. Announces Common Stock Dividend for Second Quarter 2019",PR Newswire
Apr-10-19,American Finance Trust Provides Update on Acquisitions and Dispositions Closed during the First Quarter,PR Newswire
Apr-25-19,American Finance Trust Announces Release Date For First Quarter 2019 Results,PR Newswire
May-08-19,"Have Insiders Been Buying American Finance Trust, Inc. (NASDAQ:AFIN) Shares This Year?",Simply Wall St.
May-30-19,American Finance Trust to Present at Nareit's REITWeek 2019,PR Newswire
