date,action,name,rate,target
Jan-08-19,Downgrade,RBC Capital Mkts,Outperform to Underperform,
Jan-28-19,Upgrade,Kepler,Reduce to Buy,
Feb-06-19,Upgrade,BofA/Merrill,Neutral to Buy,
Mar-20-19,Upgrade,Macquarie,Neutral to Outperform,
