date,action,name,rate,target
Oct-18-18,Initiated,Loop Capital,Buy,
Oct-31-18,Upgrade,Robert W. Baird,Underperform to Neutral,
Oct-31-18,Upgrade,JP Morgan,Underweight to Neutral,
Feb-07-19,Upgrade,Robert W. Baird,Neutral to Outperform,
Feb-07-19,Downgrade,Oppenheimer,Outperform to Perform,
